code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
600426,华鲁恒升,0.75,7.41,,14.02,,122205.18,39.58,10派1.5,03-30
002520,日发精机,0.1,42.86,,3.33,,5716.94,39.01,10派1,03-17
300046,台基股份,0.38,38.52,,6.55,,5338.78,38.51,10派2转5,03-20
603898,好莱客,1.15,33.72,,22.45,,34799.84,37.95,10派3.26,03-27
600068,葛洲坝,0.89,30.03,,17.28,,468360.21,37.94,10派2.68,03-30
002076,雪莱特,0.08,-27.47,,5.39,,5587.02,37.94,,03-30
603019,中科曙光,0.48,33.33,,10.24,,30882.27,37.71,,03-24
600179,安通控股,0.52,4.0,,20.29,,55236.61,37.65,10派1转4,03-13
603663,三祥新材,0.4,17.65,,12.17,,5400.79,37.31,,03-29
002419,天虹股份,0.9,38.08,,12.47,,71819.26,37.03,10派4.5转5,03-15
600056,中国医药,1.22,31.57,,17.7,,129852.44,36.96,,03-31
600125,铁龙物流,0.25,36.76,,6.44,,33080.08,36.94,10派0.8,03-30
601636,旗滨集团,0.45,33.58,,17.49,,114264.83,36.83,,03-29
600332,白云山,1.27,17.95,11.61,11.34,,206165.19,36.71,10派3.81,03-16
002572,索菲亚,0.98,-33.78,,21.98,,90677.09,36.56,10派4.5,03-27
000661,长春高新,3.89,26.3,,15.99,,66194.88,36.53,10派8,02-09
300237,美晨生态,0.76,38.18,,20.85,,60948.47,36.46,10派0.8转8,03-26
600095,哈高科,0.06,36.15,,2.86,,2094.13,36.18,10派0.18,03-23
603716,塞力斯,1.32,-22.81,,10.57,,9384.74,36.17,,03-24
300495,美尚生态,0.48,-53.43,,10.38,,28411.7,35.95,,02-12
600270,外运发展,1.49,35.95,,17.16,,135296.88,35.94,10派6,03-27
300047,天源迪科,0.42,23.53,,7.01,,15593.29,35.71,10派0.4,03-28
300653,正海生物,0.86,13.16,,16.63,,6166.96,35.63,10派5,03-30
600692,亚通股份,0.18,35.52,,9.59,,6389.09,35.59,,03-30
601996,丰林集团,0.13,-31.58,,6.56,,12021.93,35.53,10派0.6,03-17
600340,华夏幸福,2.83,27.48,,31.4,,878080.6,35.26,10派9,03-30
002821,凯莱英,1.51,-45.09,,17.93,,34128.77,35.04,,03-30
000708,大冶特钢,0.88,35.02,,10.23,,39490.07,34.93,10派3,03-08
000507,珠海港,0.18,34.92,,5.25,,14060.8,34.92,10派0.36,03-20
000705,浙江震元,0.18,28.57,,4.59,,6108.25,34.91,,03-30
600452,涪陵电力,1.42,35.24,,22.32,,22642.38,34.82,10派2送4,03-30
603166,福达股份,0.23,35.29,,6.48,,13609.46,34.57,,03-29
600059,古越龙山,0.2,33.33,,4.19,,16434.44,34.57,10派1,03-30
002929,润建通信,1.45,31.82,,22.46,-1.14,23940.0,33.88,,02-05
600643,爱建集团,0.58,33.56,,12.27,,82977.22,33.73,10派1.2,03-30
002301,齐心集团,0.33,17.86,,6.4,,14007.18,33.54,10派0.5转5,03-20
000551,创元科技,0.17,41.67,,4.06,,6643.16,33.47,10派1,03-30
000002,万科A,2.54,33.68,12.02,22.8,,2805181.49,33.44,10派9,03-27
603039,泛微网络,1.33,2.31,,16.44,,8697.06,33.35,,03-26
002226,江南化工,0.09,20.08,,2.26,,8174.56,33.33,10派0.65,03-22
002680,长生生物,0.58,32.99,,15.43,,56627.71,33.28,10派4,03-09
603688,石英股份,0.32,-11.11,,8.67,,10780.09,33.19,,03-22
002749,国光股份,2.47,33.07,,22.1,,18529.74,33.07,10派20,03-28
300244,迪安诊断,0.64,33.33,,15.97,,34959.3,33.05,,03-31
603903,中持股份,0.65,6.56,,9.88,,6219.19,33.03,,03-08
600722,金牛化工,0.05,32.81,,3.83,,3443.55,32.87,,02-10
603818,曲美家居,0.51,34.21,,16.59,,24565.06,32.78,10派1.02,03-28
600713,南京医药,0.27,32.84,,8.83,,23927.15,32.73,,03-31
601886,江河集团,0.4,33.33,,6.9,,46646.0,32.68,10派3,03-28
600735,新华锦,0.2,32.64,,9.3,,7382.24,32.65,10派0.6,03-30
002256,兆新股份,0.08,33.33,,6.86,,15358.45,32.47,10派0.75,03-28
603456,九洲药业,0.33,32.0,,5.65,,14760.53,32.4,,02-14
300003,乐普医疗,0.51,29.13,,15.17,,89908.53,32.36,10派1.27,03-13
300373,扬杰科技,0.57,21.28,,12.5,,26655.69,32.08,10派1.24,03-28
600985,雷鸣科化,0.41,20.59,,7.93,,11889.24,32.01,10派1.2,03-09
603801,志邦股份,1.67,12.92,,20.01,,23422.28,31.74,,03-16
002912,中新赛克,2.57,27.86,,20.09,,13233.12,31.59,,03-17
603928,兴业股份,0.67,-1.47,,12.48,,13549.31,31.3,,03-31
600009,上海机场,1.91,30.82,,15.53,,368340.85,31.29,10派5.8,03-24
000031,中粮地产,0.52,30.0,,15.44,,94533.11,31.27,10派0.55,03-17
002056,横店东磁,0.35,-35.19,,13.59,,57804.29,31.02,10派1,03-10
603730,岱美股份,1.53,24.39,,26.81,,58177.54,30.88,,02-28
600273,嘉化能源,0.7,22.81,,19.28,,96852.91,30.8,10派2,03-29
601677,明泰铝业,0.73,23.73,,8.65,,35196.61,30.76,10派1,03-06
300722,新余国科,0.73,28.07,,19.46,,4474.17,30.69,,03-30
600326,西藏天路,0.43,13.16,,13.07,,33037.71,30.54,10派0.8,03-27
600300,维维股份,0.05,36.75,,3.4,,9151.17,30.5,,03-31
603138,海量数据,0.55,-22.28,,17.23,,5688.99,30.47,,03-09
002236,大华股份,0.82,30.16,,25.47,,237872.68,30.33,10派2,03-09
002092,中泰化学,1.12,17.97,,14.54,,240231.6,30.31,10派1.5,03-06
300383,光环新网,0.3,-40.0,,7.0,,43586.21,30.05,10派0.2,03-17
002706,良信电器,0.41,-36.92,,13.16,,21020.01,29.6,10派2.5转5,03-22
002241,歌尔股份,0.68,-37.04,,16.58,,213922.62,29.53,10派1,03-30
601727,上海电气,0.19,21.79,,5.32,,265957.6,29.09,10派0.9195,03-30
002624,完美世界,1.14,18.75,,19.57,,150470.87,29.01,10派1.7,03-30
300681,英搏尔,1.31,13.91,,27.17,,8429.54,28.94,,03-13
603899,晨光文具,0.69,28.63,,24.45,,63404.1,28.63,10派2.5,03-27
601579,会稽山,0.37,12.12,,6.14,,18194.85,28.62,10派1.1,03-27
300185,通裕重工,0.07,40.0,,4.25,,21351.8,28.46,10派0.4,03-27
601390,中国中铁,0.67,29.4,,11.25,,1606683.3,28.44,10派1.13,03-30
300304,云意电气,0.16,-68.63,,8.63,,14125.72,28.35,10派0.3,03-23
002401,中远海科,0.25,28.33,,7.95,,7595.1,28.32,10派0.5,03-29
300194,福安药业,0.24,-64.71,,7.02,,28481.47,28.32,,03-31
600323,瀚蓝环境,0.85,28.79,,12.85,,65223.63,28.25,10派2,03-21
300701,森霸股份,0.92,17.95,,25.3,,6005.22,28.2,10派3.75,03-26
000418,小天鹅A,2.38,27.96,,23.12,,150641.25,28.2,10派10,03-13
002896,中大力德,0.9,15.38,,16.21,,5984.24,27.99,,03-30
603658,安图生物,1.06,19.1,,27.68,,44656.42,27.68,,03-28
600222,太龙药业,0.01,27.14,,0.34,,512.72,27.68,,03-31
600197,伊力特,0.8,27.64,,17.44,,35334.2,27.65,10派2.5,03-10
600521,华海药业,0.62,26.53,,13.81,,63924.67,27.64,10派2转2,03-29
603059,倍加洁,1.44,27.43,5.68,28.84,1.71,8656.42,27.64,,02-07
001979,招商蛇口,1.55,27.87,,20.32,,1222030.82,27.54,10派6.2,03-27
002262,恩华药业,0.39,-20.36,,17.38,,39463.43,27.41,10派0.5,02-28
300421,力星股份,0.57,27.24,,6.37,,7397.34,27.24,,03-28
600462,九有股份,0.02,26.98,,2.9,,855.44,26.96,,03-24
600754,锦江股份,0.92,15.09,,6.88,,88175.85,26.95,10派5.6,03-30
000026,飞亚达A,0.32,26.72,,5.79,,14021.63,26.71,10派2,03-10
600845,宝信软件,0.54,26.57,,9.86,,42527.61,26.7,10派1.7,03-20
002185,华天科技,0.23,-36.66,,9.67,,49517.0,26.67,10派0.2,03-27
600419,天润乳业,0.96,26.32,,12.59,,9912.65,26.64,10派2.9转10,03-27
603214,爱婴室,1.25,26.26,4.99,27.29,1.44,9357.79,26.47,,03-13
603208,江山欧派,1.78,-1.11,,15.89,,13752.98,25.76,,03-20
300705,九典制药,0.72,14.29,,16.14,,6857.34,25.76,,03-29
603067,振华股份,0.46,2.22,,9.26,,10012.84,25.69,,03-28
300114,中航电测,0.22,-15.38,,9.3,,12944.55,25.63,10派0.5,03-15
002189,利达光电,0.11,22.22,,3.99,,2175.51,25.59,10派0.25,01-31
000555,神州信息,0.31,19.11,,6.38,,30264.23,25.06,10派0.32,03-29
603368,柳州医药,2.17,-7.26,,12.04,,40138.0,25.04,10派6.6转4,03-20
600841,上柴股份,0.14,27.27,,3.42,,12229.05,24.97,10派0.43,03-24
603883,老百姓,1.38,24.32,,18.1,,37080.02,24.89,10派10,03-30
002598,山东章鼓,0.22,24.47,,9.17,,6951.04,24.43,,03-31
300480,光力科技,0.21,23.53,,6.94,,3842.98,24.33,,03-30
603288,海天味业,1.31,24.76,,31.12,,353143.69,24.21,10派8.5,03-23
300327,中颖电子,0.64,12.59,,18.04,,13363.77,24.16,10派4.5转1,03-30
002037,久联发展,0.23,21.05,,3.75,,7677.4,23.95,10派0.47,03-30
300650,太龙照明,0.89,1.14,,13.57,,5143.93,23.73,,03-06
300398,飞凯材料,0.27,-58.46,,7.74,,8381.24,23.64,10派0.5,03-16
600252,中恒集团,0.17,21.43,,11.08,,60491.5,23.61,10派0.6,03-30
600170,上海建工,0.28,0.0,,10.72,,258446.52,23.33,10派1.35,03-28
600685,中船防务,0.06,23.21,,0.84,,8779.66,23.27,,03-30
000591,太阳能,0.27,-48.95,,6.88,,80466.86,23.18,10派0.73,03-30
603607,京华激光,1.15,16.16,,21.22,,8263.34,23.14,,03-30
600283,钱江水利,0.21,23.53,,4.09,,7259.03,23.14,,03-30
000963,华东医药,1.83,-39.0,,23.02,,177950.61,23.01,10派7.2转5,03-30
002206,海利得,0.26,-51.85,,11.21,,31376.23,22.99,,03-20
601800,中国交建,1.21,24.74,,12.95,,2058077.8,22.92,10派2.419,03-30
600219,南山铝业,0.17,21.43,,5.01,,161135.51,22.75,10派0.6,02-10
000915,山大华特,1.04,-5.45,,17.5,,24320.09,22.59,10派2.5,03-15
300639,凯普生物,1.13,0.0,,11.83,,9321.0,22.49,10派5转10,03-31
002372,伟星新材,0.83,-5.68,,28.19,,82128.57,22.45,10派6转3,03-24
002244,滨江集团,0.55,19.57,,12.64,,171141.46,22.35,10派0.83,03-16
603936,博敏电子,0.39,22.26,,6.78,,6524.07,22.19,,03-28
603707,健友股份,0.81,14.52,,19.07,,31422.24,22.15,10派1.5转3,01-27
002208,合肥城建,0.41,20.59,,7.87,,13276.56,22.07,10派1,03-30
600548,深高速,0.65,22.01,,10.88,,142640.28,21.98,10派3,03-24
300222,科大智能,0.48,9.09,,8.73,,33712.7,21.82,10派0.7,03-30
000910,大亚圣象,1.22,19.61,,20.59,,65918.83,21.82,10派1.2,03-10
002314,南山控股,0.34,21.43,,11.1,,64185.7,21.8,,03-31
300007,汉威科技,0.38,22.58,,8.2,,11032.09,21.73,10派0.45,03-24
600803,新奥股份,0.64,20.75,,12.86,,63104.0,21.66,10派1,03-30
601601,中国太保,1.62,21.8,15.17,10.89,9.5,1466200.0,21.61,10派8,03-30
002644,佛慈制药,0.15,21.63,,5.58,,7409.28,21.61,10派0.13,02-13
601128,常熟银行,0.57,11.76,,12.52,,126429.5,21.51,,03-31
300476,胜宏科技,0.72,16.13,,14.67,,28181.86,21.44,,02-09
002032,苏泊尔,1.6,-6.48,,26.87,,130760.66,21.35,,03-31
002860,星帅尔,1.26,4.13,,17.26,,8940.39,21.25,,03-29
600658,电子城,0.64,0.0,,8.25,,50849.07,21.08,10派1.91送4,03-30
600600,青岛啤酒,0.94,21.11,,7.55,,126301.72,21.04,10派4.2,03-28
002865,钧达股份,0.61,-1.61,,9.09,,6744.26,20.97,,03-24
600816,安信信托,0.8,-53.05,,25.23,,366821.23,20.91,10派5转2,02-08
002643,万润股份,0.42,-54.35,,9.72,,38527.84,20.91,10派1.53,03-29
601619,嘉泽新能,0.09,15.12,,7.33,,16496.28,20.44,,03-23
600723,首商股份,0.54,20.49,,9.87,,35622.44,20.42,10派1.8,03-24
300445,康斯特,0.32,18.51,,12.11,,5301.37,20.27,10派0.8,03-30
601828,美凯龙,1.13,20.21,,10.48,,407789.77,20.04,,03-29
000582,北部湾港,0.44,-7.61,,8.31,,54133.77,19.83,10派1.15,03-13
600705,中航资本,0.31,19.23,,12.33,,278360.62,19.77,10派0.55,03-15
600997,开滦股份,0.33,-5.71,,5.78,,51652.38,19.65,10派1.2,03-17
002142,宁波银行,1.8,-7.69,10.31,19.02,3.55,933357.2,19.5,10派4,03-29
000880,潍柴重机,0.09,28.57,,1.78,,2350.6,19.44,10派0.2,03-29
600081,东风科技,0.44,19.35,,11.6,,13923.92,19.35,,03-31
002837,英维克,0.43,-64.17,,13.5,,8560.67,19.22,,02-06
600058,五矿发展,0.03,19.26,,0.69,,3451.21,19.19,,02-14
601898,中煤能源,0.18,20.0,,2.76,,241442.6,19.14,10派0.55,03-21
600268,国电南自,0.06,20.0,,1.97,,3743.38,18.79,10派0.3,03-24
002162,悦心健康,0.02,18.0,,2.35,,2017.23,18.48,,02-28
300559,佳发安泰,1.02,-6.22,,11.98,,7314.03,18.39,,03-09
600605,汇通能源,0.2,18.45,,5.0,,2937.53,18.34,,03-31
300144,宋城演艺,0.73,17.74,,15.6,,106761.21,18.32,10派1.2,03-28
002838,道恩股份,0.74,-41.27,,11.73,,9379.78,18.25,10派1.6转10,03-27
600663,陆家嘴,0.93,18.16,,22.19,,312991.77,18.17,10派4.66,03-30
002815,崇达技术,1.08,7.34,,20.26,,44390.31,18.14,10派5.4转10,03-30
300286,安科瑞,0.67,17.54,,15.09,,9458.36,18.04,10派1转5,03-06
002038,双鹭药业,0.78,18.03,,13.03,,53357.54,18.02,10派5,03-20
600062,华润双鹤,0.97,-1.68,,11.91,,84261.25,17.98,10派0.97送2,03-15
603866,桃李面包,1.14,17.53,,22.36,,51328.09,17.85,,03-28
600372,中航电子,0.31,17.84,,8.57,,54243.95,17.82,10派0.6,03-17
600885,宏发股份,1.29,18.35,,17.91,,68499.17,17.74,10派4转4,03-30
603626,科森科技,0.78,-35.0,,15.18,,22240.38,17.74,,02-13
000049,德赛电池,1.46,17.72,,23.63,,30053.56,17.72,10派2.5,03-27
000089,深圳机场,0.32,17.57,,,,66136.17,17.59,,03-31
300548,博创科技,0.97,-3.96,,13.64,,7980.03,17.52,10派2,03-29
603698,航天工程,0.47,17.5,,7.96,,19249.41,17.47,10派1.41,03-30
600101,明星电力,0.3,15.38,,4.84,,9810.36,17.43,10派0.5,03-30
002060,粤水电,0.13,-41.29,,5.65,,15810.26,17.42,10派0.3,03-28
600980,北矿科技,0.28,17.22,,8.0,,4331.84,17.19,10派1,03-24
002818,富森美,1.48,7.25,,16.25,,65119.98,17.13,,03-28
600535,天士力,1.27,16.51,,15.24,,137654.22,17.01,10派4转4,03-27
600029,南方航空,0.6,17.65,,12.84,,591400.0,16.99,10派1,03-27
600012,皖通高速,0.66,16.94,,12.12,,109134.31,16.94,10派2.3,03-26
002253,川大智胜,0.2,17.65,,3.52,,4544.48,16.85,10派1.2,03-23
300511,雪榕生物,0.61,-19.74,,9.1,,12240.52,16.79,10派1.2转9,03-15
603178,圣龙股份,0.5,-7.41,,13.52,,9447.65,16.74,,03-28
600602,云赛智联,0.21,15.64,,7.59,,27749.16,16.73,10派0.61,03-24
300239,东宝生物,0.05,16.55,,3.1,,2241.66,16.59,10派0.3,03-09
600278,东方创业,0.33,13.79,,4.77,,17344.24,16.51,,03-31
603396,金辰股份,1.27,10.19,,14.98,,7616.61,16.48,,03-20
601018,宁波港,0.2,17.65,2.76,7.51,0.22,267665.4,16.43,10派0.75,03-30
002232,启明信息,0.13,16.35,,5.03,,5317.93,16.32,10派0.5,03-24
000920,南方汇通,0.27,17.39,,14.03,,11445.36,16.01,10派0.5,03-30
600211,西藏药业,1.37,0.37,,14.62,,22964.57,15.81,10派3.85,03-16
300453,三鑫医疗,0.27,17.39,,7.54,,4238.96,15.77,,03-17
603839,安正时尚,1.0,-9.09,,11.95,,27307.33,15.69,,03-29
300068,南都电源,0.47,-2.08,,6.38,,38088.66,15.65,10派2,03-27
002793,东音股份,0.58,-46.79,,16.17,,11585.17,15.43,10派1,01-30
300229,拓尔思,0.34,14.01,,9.16,,15813.84,15.43,10派0.5,03-30
300586,美联新材,0.57,-13.64,,9.63,,5456.92,15.33,,03-27
600929,湖南盐业,0.21,15.07,2.35,9.21,0.23,15946.55,15.06,,03-05
600508,上海能源,0.72,16.13,,5.95,,51890.11,14.89,10派2.2,03-21
601015,陕西黑猫,0.25,8.7,,6.93,,24762.81,14.84,10派0.2,03-20
600657,信达地产,0.66,13.79,,10.72,,101128.77,14.79,10派1.2,03-28
601186,中国铁建,1.16,12.62,,12.16,,1605723.5,14.7,10派1.8,03-30
300523,辰安科技,0.63,-45.52,,10.95,,9101.31,14.69,,03-30
600874,创业环保,0.36,16.13,,10.33,,50825.1,14.69,,03-28
002612,朗姿股份,0.47,14.37,,7.37,,18757.13,14.36,,03-31
603535,嘉诚国际,0.95,3.26,,12.27,,11881.43,14.32,,03-06
600982,宁波热电,0.13,14.32,,3.9,,9598.99,14.29,10派0.4,03-20
603081,大丰实业,0.6,5.26,,18.09,,22910.85,14.13,,03-30
002352,顺丰控股,1.12,5.66,,18.43,,477068.97,14.12,10派2.2,03-14
603345,安井食品,0.98,-10.09,,13.28,,20243.24,14.11,10派2.82,03-20
000768,中航飞机,0.17,14.14,,3.03,,47140.17,14.1,10派0.85,03-13
600223,鲁商置业,0.11,22.22,,4.62,,10536.12,14.06,,03-29
300682,朗新科技,0.37,8.82,,14.7,,13913.68,13.97,,03-30
300205,天喻信息,0.05,13.64,,1.94,,2259.69,13.84,10派0.3,03-29
300041,回天新材,0.27,10.33,,6.43,,11036.91,13.74,10派5,03-07
603311,金海环境,0.38,11.76,,11.64,,8041.04,13.6,10派1.8,03-08
300416,苏试试验,0.49,13.95,,12.06,,6128.16,13.54,10派1,03-15
603677,奇精机械,0.75,-48.98,,12.02,,10009.37,13.52,,03-13
600829,人民同泰,0.44,13.22,,16.32,,25419.6,13.22,10派5,01-30
002421,达实智能,0.16,12.53,,10.58,,31182.58,13.19,,03-31
002521,齐峰新材,0.32,10.34,,4.74,,16051.14,13.09,10派2,03-15
600036,招商银行,2.78,13.01,17.69,16.54,-0.22,7015000.0,13.0,10派8.4,03-24
300199,翰宇药业,0.36,9.09,,8.77,,32972.14,12.95,10派2,03-16
300474,景嘉微,0.44,-6.38,,12.47,,11882.94,12.86,,02-07
600862,中航高科,0.06,20.0,,2.41,,8279.66,12.77,,03-17
601618,中国中冶,0.26,4.0,,8.44,,606148.8,12.75,10派0.68,03-30
600873,梅花生物,0.38,11.76,,13.14,,117360.68,12.66,10派3.3,03-23
002179,中航光电,1.05,-13.73,,18.41,,82535.08,12.48,10派1.2,03-17
002404,嘉欣丝绸,0.21,10.53,,8.61,,11177.69,12.25,10派1.8,03-21
002240,威华股份,0.05,0.0,,1.84,,2626.16,12.2,,02-23
002728,特一药业,0.53,12.77,,11.4,,10634.28,12.2,,03-21
600523,贵航股份,0.67,11.67,,8.94,,19425.71,12.13,10派2.08转4,03-13
600373,中文传媒,1.05,11.7,,12.49,,145174.15,12.07,10派4,03-28
002108,沧州明珠,0.5,-36.72,,18.58,,54528.0,11.89,10派2转3,03-23
002524,光正集团,0.01,0.0,,0.73,,541.64,11.87,,03-16
000623,吉林敖东,1.6,-15.34,,9.59,,186347.14,11.82,,03-31
601377,兴业证券,0.34,11.49,,7.03,,228489.61,11.66,,03-31
002410,广联达,0.42,11.94,,15.77,,47224.42,11.62,10派2.5,03-29
600908,无锡银行,0.54,3.85,,11.04,3.37,99494.8,11.45,10派1.5,03-30
600196,复星医药,1.27,4.96,,13.02,,312449.95,11.36,10派3.8,03-27
603667,五洲新春,0.49,-10.91,,8.42,,9873.49,11.32,,03-30
600986,科达股份,0.5,4.17,,8.55,,46271.04,11.29,10派0.5转4,03-28
002011,盾安环境,0.1,11.11,,2.09,,9228.73,11.17,,03-23
002382,蓝帆医疗,0.41,10.81,,14.87,,20086.43,10.93,10派2,02-14
600226,瀚叶股份,0.12,-45.45,,7.39,,26122.28,10.87,10转3,02-14
601000,唐山港,0.32,-3.03,,10.33,,146334.0,10.84,,03-31
300715,凯伦股份,0.78,4.27,,22.24,,4457.02,10.77,,03-13
600683,京投发展,0.43,10.26,,14.29,,32174.7,10.77,10派2,03-21
002658,雪迪龙,0.36,12.5,,11.95,,21478.82,10.77,10派0.72,03-28
002839,张家港行,0.43,2.38,,9.43,,76310.23,10.68,10派1,03-24
300001,特锐德,0.28,12.0,,9.8,,27831.76,10.65,10派0.5,03-23
300563,神宇股份,0.5,-13.79,,9.18,,3976.02,10.45,,03-20
603186,华正新材,0.72,-17.24,,16.18,,9359.78,10.38,,03-30
000423,东阿阿胶,3.13,10.36,,22.46,,204435.25,10.36,10派9,03-16
002930,宏川智慧,0.51,10.87,6.54,8.08,1.26,9264.07,10.33,,03-05
603609,禾丰牧业,0.57,11.76,,14.72,,47102.45,10.32,10派1,03-13
600665,天地源,0.29,10.32,,8.6,,25408.11,10.31,10派0.89,03-29
600030,中信证券,0.94,9.3,,7.82,,1143326.45,10.3,10派4,03-23
002187,广百股份,0.51,10.87,,6.7,,17387.25,10.29,,03-31
600435,北方导航,0.03,0.0,,2.27,,4728.26,10.22,10派0.25,03-27
002459,天业通联,0.06,20.0,,1.78,,2216.8,10.22,,02-13
600187,国中水务,0.01,0.0,,0.55,,1783.38,10.16,,03-30
601607,上海医药,1.31,10.15,,10.73,,352064.56,10.14,10派3.8,03-24
600028,中国石化,0.42,10.18,6.01,7.14,1.58,5111900.0,10.13,10派4,03-26
300619,金银河,0.66,-14.29,,12.88,,4746.46,10.08,,03-30
000652,泰达股份,0.2,10.02,,8.14,,29809.93,10.05,10派0.35,03-15
600750,江中药业,1.39,9.45,,15.11,,41779.66,10.01,10派4.5转4,03-30
002392,北京利尔,0.14,10.15,,5.25,,16222.05,9.97,10派0.15,03-29
000837,秦川机床,0.02,9.72,,0.58,,1645.5,9.93,,03-15
300692,中环环保,0.57,-1.72,,9.41,,5068.88,9.74,,03-30
600879,航天电子,0.2,-51.13,,4.88,,52490.91,9.73,,03-16
600597,光明乳业,0.5,8.7,,11.92,,61723.96,9.6,10派1.6,03-27
002891,中宠股份,0.88,-2.22,,16.37,,7367.38,9.51,,03-16
600742,一汽富维,1.11,9.9,,10.57,,46771.11,9.47,10派5送2,03-28
300037,新宙邦,0.75,-46.04,,12.45,,28005.38,9.43,10派2,03-27
002523,天桥起重,0.12,-7.69,,6.18,,11684.61,9.22,10派0.5转4,03-19
600248,延长化建,0.22,9.23,,6.75,,13414.5,9.22,,03-31
600335,国机汽车,0.65,2.92,,9.29,,67046.19,9.22,10派1,03-21
603520,司太立,0.69,1.47,,10.01,,8311.7,9.19,10派5,03-27
300429,强力新材,0.49,6.68,,12.52,,12659.09,9.12,10派1,03-28
603305,旭升股份,0.59,3.51,,28.05,,22211.87,9.09,,03-09
002424,贵州百灵,0.37,8.82,,16.79,,52613.74,9.08,10派0.8,03-28
600168,武汉控股,0.46,9.52,,7.0,,32794.86,9.07,10派1.39,02-14
300413,快乐购,0.18,5.88,,4.41,,7253.74,9.03,,03-01
600085,同仁堂,0.74,9.12,,12.55,,101738.15,9.02,,03-31
300485,赛升药业,1.17,8.33,,12.79,,28160.41,8.98,,03-15
601336,新华保险,1.73,9.49,20.42,8.76,2.52,538300.0,8.92,10派5.2,03-21
002357,富临运业,0.33,8.79,,9.79,,10319.42,8.79,10派1,03-24
601200,上海环境,0.72,9.12,,9.83,,50594.75,8.79,10派0.8,03-20
000999,华润三九,1.33,9.02,,14.06,,130168.72,8.67,10派4.6,03-15
603826,坤彩科技,0.36,-11.22,,12.91,,11801.89,8.52,,02-28
000544,中原环保,0.5,0.0,,6.05,,32235.35,8.35,10派3.5转5,03-31
300240,飞力达,0.2,11.11,,6.89,,7163.48,8.33,,03-27
002862,实丰文化,0.59,-11.94,,9.59,,4339.88,8.29,,03-24
000065,北方国际,0.97,2.11,,14.6,,49925.34,8.29,10派1.2转5,03-28
002928,华夏航空,1.04,8.33,3.19,38.5,1.9,37423.07,8.23,,02-06
002084,海鸥住工,0.18,-2.47,,7.24,,9195.89,8.22,10派1,02-28
002184,海得控制,0.06,2.76,,1.31,,1452.89,8.21,,03-31
600420,现代制药,0.46,-52.61,,8.78,,51580.26,8.15,10派0.5,03-22
600239,云南城投,0.16,-30.43,,5.44,,26401.44,8.14,10派0.5,03-20
603556,海兴电力,1.5,-17.13,,12.64,,56285.2,7.98,,03-30
600741,华域汽车,2.08,7.89,,16.51,,655392.29,7.87,10派10.5,03-29
600893,航发动力,0.47,2.17,,5.24,,95999.43,7.78,10派1.29,03-30
002761,多喜爱,0.19,5.56,,3.51,,2313.74,7.7,10派0.26,03-17
002426,胜利精密,0.14,20.41,,5.39,,46225.78,7.65,10派0.3,03-13
002801,微光股份,0.91,-53.09,,13.61,,10756.71,7.63,,03-16
600104,上汽集团,2.96,1.93,,16.87,,3441033.95,7.5,10派18.3,03-30
600790,轻纺城,0.36,5.88,,7.71,,38059.14,7.29,10派1.1转4,03-29
600377,宁沪高速,0.71,7.23,,16.06,,358786.19,7.23,10派4.4,03-26
000402,金融街,1.01,7.45,,10.56,,300641.23,7.2,10派3,03-27
600837,海通证券,0.75,7.14,,7.56,,861842.33,7.15,10派2.3,03-28
600756,浪潮软件,0.38,5.56,,5.9,,12368.87,7.11,10派1.15,03-28
600999,招商证券,0.78,-14.53,,8.39,,578595.51,7.08,10派3.46,03-28
000776,广发证券,1.13,7.62,,10.55,,859539.91,7.04,10派4,03-24
000828,东莞控股,0.85,6.97,,16.46,,88681.59,6.97,10派2.5,03-23
300328,宜安科技,0.08,5.4,,4.4,,3276.16,6.76,10派0.3,03-30
300655,晶瑞股份,0.46,-10.64,,9.63,,3617.65,6.72,,03-27
600398,海澜之家,0.74,5.71,,32.51,,332887.42,6.6,10派4.8,03-24
002152,广电运通,0.37,-31.48,,10.29,,89948.5,6.58,,03-31
002729,好利来,0.34,6.25,,5.55,,2277.56,6.4,,03-20
300455,康拓红外,0.18,-25.0,,10.64,,7175.65,6.33,10派0.8送3,03-30
000948,南天信息,0.09,6.2,,1.51,,2198.45,6.26,10派0.2,03-21
601111,中国国航,0.54,-1.82,,8.96,,724031.2,6.26,10派1.1497,03-28
000860,顺鑫农业,0.77,6.25,,6.32,,43836.95,6.25,,03-31
002349,精华制药,0.21,-46.88,,7.99,,17532.0,6.24,10派0.5,02-28
603398,邦宝益智,0.29,-23.68,,10.32,,6205.31,5.97,,03-29
300242,明家联合,0.3,3.45,,8.69,,19306.59,5.97,,03-29
002117,东港股份,0.64,6.33,,15.95,,23210.56,5.91,10派4,03-15
600221,海航控股,0.18,-13.33,,5.91,,332294.7,5.89,10派0.18,03-23
000099,中信海直,0.15,7.14,,3.15,,9098.33,5.88,10派0.15,03-27
002783,凯龙股份,0.55,-57.69,,8.44,,11501.32,5.73,10派2转6,03-16
000559,万向钱潮,0.32,-11.85,,18.99,,88151.28,5.72,10派2,03-30
600987,航民股份,0.9,5.88,,17.28,,57355.67,5.66,10派2.8,03-23
601992,金隅集团,0.27,8.0,,6.26,,283666.49,5.58,10派0.48,03-30
000850,华茂股份,0.11,10.0,,2.19,,10403.35,5.54,10派0.5,03-20
